genres,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,duration_mins
canadian contemporary country,0.3556058333333333,0.6030541666666667,0.5828166666666666,0.0250158,0.17650458333333333,-7.7338916666666675,0.062311666666666675,125.14367083333332,0.5753916666666666,0.508125,7,1,3.65
canadian contemporary r&b,0.42236558620099707,0.5869673653604529,0.4709544642419047,0.27364458420149124,0.20697682836642087,-10.120685660931207,0.08624307308345686,108.89832895370527,0.4495722253992115,0.3771715346424924,7,1,3.94
canadian country,0.4095127798481712,0.6005393735143012,0.5659092439230121,0.046288204111218464,0.1866973978989341,-9.081341225749561,0.06724076501035196,118.97869879533779,0.5926837690361169,0.39263108657311563,10,1,3.6
canadian electronic,0.02666233399350649,0.6658042207792207,0.7918727272727271,0.3454827173268398,0.2313979274891776,-6.6866301406926425,0.056658333333333324,133.98302581168826,0.3867611471861473,0.2754188311688312,7,1,4.87
canadian electropop,0.3012261904761905,0.55,0.6453809523809523,0.1966518590476191,0.26917857142857143,-7.185928571428572,0.07759523809523809,123.19780952380951,0.27739047619047624,0.4061904761904763,10,1,3.57
canadian experimental,0.4481,0.30475,0.4733416666666666,0.7749000000000001,0.5369416666666667,-12.843083333333334,0.052208333333333336,102.08825,0.25961666666666666,0.16666666666666663,7,1,5.83
canadian folk,0.423875,0.45595,0.51155,0.06960972000000001,0.091925,-7.853099999999999,0.035930000000000004,129.01325,0.3913,0.5065,6,1,3.93
canadian hardcore,0.003772222222222223,0.3733333333333333,0.9004444444444445,0.28197222222222224,0.2897777777777778,-7.027111111111112,0.09843333333333333,103.90266666666668,0.4402222222222221,0.26555555555555554,4,1,3.9
canadian hip hop,0.17660008913346995,0.7040214570877884,0.6179587128558542,0.015426672552083782,0.18101371725233398,-6.989687153257764,0.16528082864883184,125.7375891759312,0.4599242394394381,0.5626274616616278,1,1,3.44
canadian indie,0.3498878144710631,0.5500889220889823,0.5904599140168889,0.0726862865960604,0.15418322143142973,-9.55309943072467,0.0601431623308664,122.62482834730963,0.558016983284156,0.4272442057409045,0,1,4.1
canadian indie folk,0.81,0.4995000000000001,0.331,0.007134999999999998,0.1535,-16.160999999999998,0.03705,133.253,0.488,0.54,6,1,3.35
canadian indigenous,0.7629333333333335,0.4733333333333335,0.21981333333333325,0.0008365099999999999,0.1157266666666667,-16.755800000000004,0.044,113.49473333333334,0.3880866666666668,0.23,8,1,2.92
canadian latin,0.13089285714285712,0.7526428571428571,0.7447857142857142,0.004386302142857143,0.13958571428571429,-5.716392857142857,0.07469999999999999,116.11042857142859,0.6988928571428569,0.5714285714285714,1,1,4.15
canadian metal,0.06815969347273276,0.4514747473850661,0.8114420197530999,0.1701819844314106,0.17651542785213148,-6.866159588423786,0.0673734801658278,128.61437304689002,0.4137737896145099,0.3388188315993025,9,1,4.03
canadian modern jazz,0.47100000000000003,0.619,0.381,0.0318,0.10099999999999999,-10.690999999999999,0.0523,139.929,0.312,0.58,11,0,4.56
canadian pop,0.2746341253231302,0.5791060727540114,0.6362970626935676,0.10038488020646348,0.210515798034511,-7.586415257380269,0.06753742181598339,121.2053432986074,0.4721534557052274,0.4462460843166698,7,1,4.01
canadian pop punk,0.1698997777777778,0.4758981481481482,0.7352685185185184,0.00042845925925925926,0.12985277777777773,-5.486101851851849,0.06304166666666666,126.91551851851852,0.3994444444444445,0.5736111111111112,9,1,3.43
canadian post-hardcore,0.08862945833333334,0.4065833333333333,0.769,0.0004629083333333334,0.15439166666666668,-5.208666666666667,0.06335833333333334,117.29108333333332,0.4719166666666667,0.4991666666666666,1,1,3.64
canadian post-rock,0.5078033777777778,0.14222222222222222,0.5471111111111111,0.7994444444444445,0.11773333333333336,-11.226888888888887,0.0592,100.41433333333332,0.055888888888888884,0.4677777777777778,11,0,10.79
canadian psychedelic,0.3506939066666667,0.4109952380952381,0.5194761904761905,0.17444044704761902,0.16021285714285716,-12.04920476190476,0.04644238095238095,126.58826666666668,0.4776952380952381,0.38752380952380955,7,1,3.97
canadian punk,0.04238979585284282,0.482252917131178,0.8472277406168711,0.2577815480258268,0.24706240802675586,-6.176813303604607,0.07933308807134892,131.21256380527686,0.510025696767001,0.3520791527313267,7,1,3.8
canadian rock,0.16944280342240906,0.524297617687589,0.6880183822601755,0.0898698659182101,0.14604607129224992,-7.970100701373393,0.05126378915879275,127.38679346222806,0.5150195904048128,0.4335941807355725,9,1,3.86
canadian rockabilly,0.44433462333333335,0.4601666666666666,0.8538333333333333,0.28167006666666666,0.1529,-5.8050000000000015,0.07538333333333333,127.171,0.7254999999999999,0.215,11,0,2.4
canadian singer-songwriter,0.4728281444212752,0.5495191680179532,0.4661651568437585,0.0545918072535052,0.19475219611383185,-11.676212895239019,0.05613019110432022,114.18608841870476,0.5111668855192183,0.38343148779040903,9,1,4.09
canadian soundtrack,0.6590653281853281,0.33900529100529103,0.24598124696124696,0.5962687544687545,0.12468039468039467,-18.653189332189328,0.04487647647647648,113.26838638638638,0.2432376805376805,0.3462734162734163,7,1,3.61
cancion infantil mexicana,0.24100000000000002,0.7126666666666667,0.8073333333333333,0.0,0.0727,-5.928333333333334,0.029066666666666668,106.87866666666666,0.6243333333333334,0.5533333333333335,9,1,3.34
cancion melodica,0.4752353488515826,0.5117097478401311,0.5112632070714571,0.023356069034316296,0.23382634124375054,-9.522637895531695,0.05370066724070442,115.90176954260204,0.5229651519851338,0.4059617477311966,10,1,3.5
candomble,0.865,0.493,0.723,0.0,0.542,-10.57,0.455,141.70600000000005,0.433,0.32,2,1,2.71
candy pop,0.11756868432682692,0.554204467799219,0.7460017097135286,0.06573713435058298,0.2060909637970131,-6.214153509759622,0.06644464262256629,127.85928956611562,0.5028744067887286,0.47524451934433787,11,1,3.61
cantaditas,0.00054254,0.46799999999999997,0.9585,0.14939999999999998,0.726,-6.981,0.06305,138.086,0.4245,0.105,5,1,2.65
cantautor,0.4334573060212429,0.5551978786777334,0.5523445137434834,0.025844320193396057,0.2224251921306338,-10.373654121603352,0.07875938216448157,122.42223449212764,0.5410090803405854,0.47771411334608854,7,1,4.08
cante flamenco,0.511,0.4920000000000001,0.8640000000000001,0.0,0.374,-5.881,0.0829,101.685,0.759,0.47,7,1,4.26
canterbury scene,0.3683946428571429,0.4519375,0.5605,0.3945737864285713,0.3123946428571429,-12.779232142857143,0.046075892857142864,110.43483035714287,0.37564375,0.31607142857142856,6,1,6.22
canto popular uruguayo,0.8323333333333333,0.5850000000000001,0.2163666666666667,0.05066892666666667,0.11066666666666668,-15.501,0.0358,121.62966666666664,0.37033333333333335,0.4333333333333334,11,0,3.89
cantopop,0.6051078637147165,0.5514288030596854,0.4055221441140558,0.005069742054882209,0.1975338221827193,-11.119563696760752,0.035227699400272934,122.45698326869207,0.3883986287078933,0.4127772570566689,7,1,3.87
canzone d'autore,0.5910050131567779,0.4793471394618454,0.4566841617859267,0.006219727382734912,0.17107056676003735,-11.053601824123588,0.05830162431033019,116.44287960190135,0.4752679135896782,0.42437003649944827,0,1,4.23
canzone genovese,0.9033738738738736,0.4864159159159159,0.263290990990991,0.18567277069069074,0.21197402402402407,-14.031642642642643,0.08968873873873877,122.30625825825828,0.5465570570570571,0.27786786786786793,7,1,3.19
canzone napoletana,0.8937275472162417,0.3799936457300671,0.26828588490981314,0.14664434381017166,0.2081510062458892,-13.250222972403224,0.06321920061647944,106.35672237834116,0.3527903702443182,0.07041551403060181,2,1,3.42
cape breton folk,0.955,0.557,0.17800000000000002,0.0,0.27,-13.130999999999998,0.0436,65.959,0.41,0.005,11,1,3.01
cape town indie,0.007916666666666666,0.6428333333333334,0.7313333333333334,0.4437646666666667,0.2892833333333333,-9.001000000000003,0.07919999999999999,127.17716666666666,0.3170666666666667,0.07166666666666668,7,1,4.16
cape verdean folk,0.77875,0.61775,0.455,0.00023080000000000005,0.14657499999999998,-11.742,0.035875,108.6985,0.607,0.54,4,1,4.52
caracas indie,0.0832,0.649,0.883,0.0,0.125,-4.533,0.0478,124.976,0.787,0.43,0,1,4.2
carnatic,0.901599602040816,0.5662556275510205,0.3834882074829932,0.2731995840426871,0.21854019897959184,-10.446616338435373,0.1006313486394558,116.42674116326529,0.6608576071428571,0.07931469387755104,10,1,6.89
carnatic instrumental,0.8680625,0.45471875,0.3394375,0.616871288125,0.4180937499999999,-14.215406249999996,0.07676875,137.183875,0.70359375,0.055,9,1,3.28
carnatic vocal,0.9043926425954996,0.5509270852956567,0.3989005442176871,0.22095882852642595,0.21593444793301936,-10.81726288854003,0.0979494348508634,114.85884320251176,0.6554606593406594,0.11347284144427001,10,1,7.64
carnaval,0.031115166666666663,0.6508333333333334,0.898,0.3655,0.2241,-6.1815,0.12968333333333334,143.22216666666668,0.37683333333333335,0.003333333333333333,1,1,3.25
cartoon,0.36513495936507945,0.6607625514403294,0.5773288300999413,0.05679890346266904,0.1697777748383304,-9.52187566137566,0.16612651381540272,122.37967792475015,0.65868759553204,0.4044212228101117,10,1,2.65
cathedral choir,0.96689898989899,0.2318656565656565,0.10876565656565657,0.106971997979798,0.13974343434343434,-25.65103030303031,0.04616969696969697,98.59757575757575,0.16579292929292927,0.4447474747474747,7,1,4.04
caucasian classical,0.924373015873016,0.36874603174603177,0.25453253968253964,0.35035396825396825,0.10639365079365083,-17.56584920634921,0.05141190476190477,112.41618253968257,0.2212793650793651,0.05357142857142858,7,1,5.74
caucasian classical piano,0.991,0.191,0.0157,0.9159999999999999,0.134,-36.251999999999995,0.0411,72.70100000000002,0.0869,0.61,1,0,3.33
ccm,0.2359905038443691,0.4844584062680764,0.6034294577665718,0.042580650742467634,0.20134662352441504,-7.536936811374707,0.050698329105715714,122.46322705504976,0.3582962635474662,0.45895235387358857,11,1,4.54
cedm,0.08336666666666666,0.5533333333333333,0.6983333333333333,1.873333333333333e-05,0.17536666666666667,-4.662,0.03826666666666666,137.33666666666667,0.4775666666666666,0.5566666666666665,6,0,3.3
cello,0.7509136060606061,0.3713209090909091,0.2949129634581106,0.5358432122103386,0.1762372192513369,-16.284626426024953,0.05379128565062388,124.8358297905526,0.3372235071301248,0.27500868983957216,7,1,3.56
celtic,0.6356588149703617,0.4885454620348234,0.43481669448481897,0.1866211325262641,0.2298815770783973,-12.050828061136992,0.05670081138610486,118.621289077459,0.5156360411555713,0.3237592523256198,2,1,3.63
celtic harp,0.9520000000000001,0.5055,0.16345,0.5467500000000001,0.21625,-18.58925,0.034625,125.759,0.31525000000000003,0.34,2,1,5.16
celtic metal,0.02158975,0.4915,0.8555000000000001,1.9125e-05,0.1332,-4.92425,0.059825,125.40774999999998,0.506,0.6325,11,1,4.73
celtic punk,0.3240181350239052,0.5138264143902493,0.7156220937178116,0.04340756719807698,0.2565632414723201,-8.22616159569931,0.16428529912035894,126.96196561353528,0.6766198458570577,0.4195024615983181,7,1,3.05
celtic rock,0.32649622323924754,0.540188235468491,0.653530441133489,0.06181101452446872,0.2328134574014615,-8.956520151234912,0.059118687133446014,125.28748896377962,0.6490947532164179,0.3876690538055619,7,1,3.9
cha-cha-cha,0.7869120865139949,0.6209258451472193,0.412003816793893,0.11313567256270445,0.2268820247182843,-11.067676026899306,0.05217850781533987,108.90051726644856,0.7553563249727373,0.13612504543802256,7,1,3.11
chakra,0.48217,0.372125,0.50275,0.7301249999999999,0.5228625,-13.977625,0.036425,127.939875,0.26805,0.15375,8,1,3.15
chalga,0.187,0.574,0.873,0.0,0.27699999999999997,-6.952000000000001,0.0525,104.978,0.614,0.01,2,1,4.31
chamame,0.9176666666666669,0.5861111111111111,0.28400000000000003,0.011252787777777776,0.18442222222222224,-11.948444444444444,0.07079999999999999,101.10688888888888,0.4054444444444445,0.38333333333333336,8,0,3.18
chamber choir,0.9671236991940296,0.22452833352568916,0.16453447015600053,0.4188377661299941,0.1586214221824687,-21.859826754765617,0.044619587108315546,94.31375235154944,0.18147131734856792,0.32939148248600625,2,1,3.58
chamber ensemble,0.8665,0.3395,0.25995,0.7979999999999998,0.16349999999999998,-20.0105,0.0442,163.43800000000005,0.4435,0.45,3,1,3.05
chamber folk,0.33950146000000003,0.3835000000000001,0.5760000000000001,0.3557215,0.14950000000000002,-11.2155,0.03595,137.50400000000002,0.132,0.365,1,1,2.9
chamber orchestra,0.8729958756880066,0.31883022903826136,0.1554553229762132,0.6150190219616543,0.16595859755760015,-21.677230088924045,0.04924086982008125,100.62918925904604,0.2400503472709324,0.35727545745973077,7,1,5.39
chamber pop,0.4508169829112338,0.49666295271101507,0.4990061833094442,0.1113907993403674,0.15191881514987848,-10.601362636237424,0.0459297781540031,113.93583748124641,0.40938613281908187,0.4658392107000331,2,1,4.17
chamber psych,0.28576373604923805,0.5425704385424189,0.5789061207144914,0.33465722878758264,0.17657668706761406,-10.724102967959007,0.05403087231276837,117.14160847412576,0.4281775707048881,0.35485423206631067,7,1,4.41
champeta,0.07269578571428574,0.6727053571428572,0.8595803571428573,0.19104544616071428,0.12955178571428572,-6.478669642857143,0.05730714285714286,140.03847321428572,0.6634910714285716,0.34214285714285714,6,1,5.16
channel islands indie,0.147,0.625,0.763,0.0106,0.214,-4.997,0.129,88.75299999999999,0.721,0.74,8,0,3.2
channel pop,0.5101952380952381,0.5183809523809524,0.3596190476190476,1.728857142857143e-05,0.13432857142857146,-10.155857142857142,0.035442857142857144,116.4455238095238,0.33495238095238106,0.3357142857142857,10,1,2.9
chanson,0.5792831182945173,0.5263872156449261,0.4393843124942489,0.0565446776968718,0.18469522080485795,-11.449951733471556,0.06371296645773858,113.95325033360625,0.4908873794346257,0.3926127828317324,7,1,3.67
chanson paillarde,0.3818625,0.6392500000000001,0.6356249999999999,0.05496886,0.20795625,-8.43125,0.04876874999999999,120.2025625,0.7245,0.415625,9,0,2.94
chaotic hardcore,0.0067375,0.365,0.9540000000000001,0.00064225,0.10725,-5.38375,0.12035,126.539,0.3145,0.25,11,0,2.92
charanga,0.7557224067046173,0.6427542694497154,0.5484023561037318,0.01169418504190386,0.10995277514231501,-10.379291903858318,0.08351610531309298,100.83841967109423,0.8385923466160659,0.24154174573055032,5,1,4.22
charango,0.5099999999999999,0.6533333333333334,0.7076666666666666,3.364e-05,0.12906666666666666,-10.515,0.10586666666666666,136.189,0.68,0.47,10,0,4.57
charlotte nc indie,0.17677949999999998,0.6305000000000001,0.7005000000000001,0.000185,0.1285,-7.5219999999999985,0.0349,136.09050000000002,0.6275,0.275,11,1,4.05
charlottesville indie,0.08023500000000003,0.619,0.7285999999999999,0.26050353,0.41453,-6.302800000000001,0.05712999999999999,130.3475,0.2508,0.293,6,1,5.94
chicago blues,0.5917722483197636,0.5617545999393606,0.4687426199997532,0.12148801127680632,0.17882045303248997,-11.768402966719544,0.06588224565684596,120.45537061619795,0.6570415677797934,0.26752581258286584,2,1,3.93
chicago drill,0.20091279761904765,0.7008567460317461,0.7158354497354495,0.0049889028888888895,0.1550530687830688,-6.479802910052909,0.1686691798941799,130.9331273809524,0.6015521164021164,0.5103558201058201,1,1,3.94
chicago hardcore,0.019022127777777776,0.3420222222222222,0.8998666666666667,0.07670687150000001,0.2205383333333333,-7.678577777777778,0.06879333333333333,124.12914444444445,0.4885277777777777,0.4106111111111111,11,0,3.73
chicago house,0.057684231081081075,0.7399097209097208,0.7297224547974548,0.32461022085176083,0.14273765324765325,-9.082804891954897,0.06671189015939016,125.4726387970138,0.5747131512631513,0.34989398664398663,11,0,5.78
chicago indie,0.17923899818308875,0.49383724668064294,0.6885535849056603,0.06889436764779874,0.20144090845562546,-7.566425087351503,0.0639403144654088,132.0333812718379,0.5077267505241091,0.42341788958770094,2,1,3.53
chicago pop punk,0.286175,0.3965,0.632,0.14,0.12895,-7.752000000000002,0.03005,139.4955,0.264,0.55,6,1,5.3
chicago punk,0.039601768518518515,0.4273962962962963,0.8947518518518517,0.09146465235185186,0.1980961111111111,-6.190840740740741,0.06426444444444444,129.24502962962958,0.6167314814814815,0.4079814814814815,6,1,3.06
chicago rap,0.20367471497108944,0.6881602165748996,0.6397278384845799,0.028366896535443636,0.18606817674154785,-7.360417412802045,0.21054902351026636,122.84935744435091,0.5527613671124796,0.5432548712299098,1,1,3.85
chicago soul,0.4909960617524207,0.5688243834515053,0.5147211946538431,0.03943864653438508,0.2079977015515832,-10.535378027457002,0.07463094431007343,115.72449713203196,0.7175272079249377,0.2849002843982333,1,1,3.41
